식품명,식품대분류명,에너지(kcal),단백질(g),지방(g),탄수화물(g),당류(g),식이섬유(g),나트륨(mg),포화지방산(g),채소_보너스,Nutri_Score,최종점수
가래떡,빵 및 과자류,205.0,3.92,0.51,46.11,0.03,0.6499999999999999,241.0,0.19,0,C,-1.0
가오리찜,찜류,65.5,12.344999999999999,1.115,1.99,0.38,1.85,139.0,0.20500000000000002,0,A,-7.0
가오리콩나물찜,찜류,29.0,2.68,0.84,3.5,0.69,1.3,111.0,0.15,0,B,-2.0
가오리회무침,생채·무침류,47.0,4.7,0.47,6.47,3.54,1.3,164.0,0.09,5,A,-8.0
가자미 매운탕,찌개 및 전골류,31.0,4.45,0.815,1.45,0.37,0.55,121.5,0.14,0,B,-2.0
가자미구이,구이류,138.5,16.695,6.4399999999999995,1.01,0.005,0.1,303.0,1.155,0,B,-3.0
가자미식해,젓갈류,134.0,11.09,4.81,11.64,3.71,4.1,685.0,0.7,0,B,-3.0
가자미조림,조림류,99.0,12.37,2.52,7.0,2.53,1.7,564.0,0.43,0,C,-1.0
가자미찜,찜류,77.5,11.75,1.95,2.73,0.7749999999999999,0.7,344.5,0.34,0,B,-3.0
가자미튀김,튀김류,159.5,12.899999999999999,9.45,4.215,0.005,0.15000000000000002,486.5,1.505,0,C,-1.0
가죽나물무침,생채·무침류,76.0,5.83,1.35,10.05,3.81,6.2,276.0,0.19,5,A,-11.0
가지김치,김치류,36.0,2.1,0.77,6.22,2.45,3.5,1592.0,0.15,5,C,1.0
가지나물,나물·숙채류,34.0,1.24,1.5,4.18,1.89,2.1,228.0,0.22,5,A,-6.0
가지냉국,국 및 탕류,19.0,1.1,0.39,3.42,1.4,1.9,654.0,0.08,0,D,4.0
가지볶음,볶음류,33.0,0.9133333333333334,1.7933333333333332,3.76,1.8033333333333335,1.6333333333333335,179.66666666666666,0.27666666666666667,1,B,-2.0
가지전,전·적 및 부침류,114.0,3.2,6.13,8.88,0.84,2.2,337.0,1.07,0,B,-2.0
가지찜,찜류,120.0,5.6,6.26,10.225000000000001,2.64,2.9,401.5,2.3449999999999998,0,B,-2.0
가지탕수,튀김류,159.66666666666666,2.2666666666666666,6.746666666666667,21.99333333333333,4.346666666666668,2.1999999999999997,244.66666666666666,1.0266666666666666,0,B,-2.0
간자장,면 및 만두류,139.5,5.2124999999999995,3.5675,21.112499999999997,2.0025,2.325,399.5,0.8899999999999999,0,B,-2.0
간재미회무침,생채·무침류,47.0,4.73,0.47,6.47,3.57,1.3,164.0,0.09,5,A,-8.0
갈매기살구이,구이류,312.0,26.98,22.6,0.28,0.0923003748828491,0.0,124.0,9.82,0,C,3.0
갈비구이,구이류,299.0,20.906,21.03,6.472000000000001,4.362,1.04,412.6,7.83,0,C,3.0
갈비찜,찜류,172.0,19.94,6.57,6.95,1.73,2.0,301.0,2.67,0,B,-4.0
갈비탕,국 및 탕류,51.5,3.45,2.795,2.29,0.15000000000000002,0.2,100.0,0.98,0,B,-2.0
갈치구이,구이류,127.5,9.815000000000001,7.34,3.05,1.0054147978310348,0.1,326.0,1.635,0,B,-3.0
갈치젓,젓갈류,149.0,15.53,5.08,10.28,4.91,6.8,5023.0,1.87,0,C,0.0
갈치조림,조림류,86.33333333333333,8.07,3.433333333333333,5.5,2.0366666666666666,0.9666666666666667,275.6666666666667,0.9266666666666666,0,B,-4.0
갈치찌개,찌개 및 전골류,40.25,4.297499999999999,1.4224999999999999,2.425,0.8300000000000001,0.725,212.75,0.39249999999999996,0,C,-1.0
갈치튀김,튀김류,78.0,4.6,5.47,1.85,0.1645993503688769,0.1,172.0,1.06,0,B,-2.0
감바스,볶음류,303.6666666666667,8.81,22.25,17.116666666666667,1.5666666666666667,1.9000000000000001,555.0,3.313333333333334,1,C,-1.0
감자,찜류,70.0,2.16,0.16,15.01,0.86,1.7,3.0,0.03,0,B,-2.0
감자 된장국,국 및 탕류,27.0,1.9,0.545,3.6550000000000002,0.33,1.15,211.5,0.095,0,C,-1.0
감자 소고기찌개,찌개 및 전골류,50.666666666666664,3.3333333333333335,2.39,3.97,0.67,0.9333333333333332,288.3333333333333,0.6633333333333334,0,C,-1.0
감자 호박된장국,국 및 탕류,25.0,2.1,0.43,3.51,0.55,1.4,377.0,0.09,0,C,1.0
감자구이,구이류,102.0,1.95,4.065,15.309999999999999,0.55,2.65,49.0,1.0150000000000001,0,B,-3.0
감자국,국 및 탕류,22.0,1.345,0.18,4.09,0.245,0.9,216.5,0.035,0,C,0.0
감자그라탕,구이류,137.33333333333334,3.733333333333333,7.283333333333332,14.413333333333334,2.056666666666667,2.533333333333333,357.0,1.8066666666666666,0,B,-2.0
감자밥,밥류,130.0,2.4,0.14,28.45,0.01,0.7,2.0,0.05,0,C,-1.0
감자범벅,"곡류, 서류 제품",94.33333333333333,2.3,0.05000000000000001,21.709999999999997,4.2,3.1,599.0,0.04,0,C,1.0
감자볶음,볶음류,88.0,1.9,3.08,11.81,0.88,1.9,208.0,0.56,1,B,-3.0
감자빵,빵 및 과자류,211.0,1.33,10.181666666666667,45.33,9.33,2.3,307.0,2.53,0,C,2.0
감자샐러드,생채·무침류,138.16666666666666,2.3000000000000003,8.461666666666666,13.65,2.278333333333333,2.1666666666666665,380.5,1.3183333333333334,5,A,-5.0
감자샐러드 샌드위치,빵 및 과자류,108.33333333333333,3.0666666666666664,4.753333333333334,13.456666666666669,2.27,1.3,216.66666666666666,1.2133333333333332,0,C,-1.0
감자스프,죽 및 스프류,90.33333333333333,2.8333333333333335,4.41,9.44,2.643333333333333,0.6666666666666666,20.0,2.5366666666666666,0,C,0.0
감자연근튀김,튀김류,149.0,3.8,4.31,22.74,0.38,1.8,405.0,0.85,0,C,-1.0
감자전,전·적 및 부침류,93.0,1.72,3.24,13.75,0.11,1.7,69.0,0.52,0,B,-2.0
감자조림,조림류,92.0,1.8,2.49,15.95,2.25,1.8,282.0,0.38,0,C,-1.0
감자탕,찌개 및 전골류,65.0,4.59,3.34,3.37,0.42,1.3,172.0,0.8,0,B,-3.0
감자튀김,튀김류,114.0,2.1,4.78,15.88,1.412885234517711,2.7,376.0,0.73,0,C,-1.0
갑오징어무침,생채·무침류,50.0,5.31,0.74,5.89,3.06,0.8,225.0,0.12,5,A,-7.0
갓김치,김치류,37.0,3.26,0.4,7.07,2.46,3.0,720.0,0.08,5,B,-3.0
강낭콩밥,밥류,111.5,2.25,0.245,24.099999999999998,0.07500000000000001,0.9500000000000001,1.5,0.07500000000000001,0,B,-2.0
개고기 수육,찜류,226.0,15.8,17.15,3.1,0.1,1.4,54.0,3.45,0,B,-4.0
개고기무침,생채·무침류,121.0,7.63,8.82,3.76,0.9,2.3,111.0,1.64,5,A,-11.0
개고기전골,찌개 및 전골류,74.0,5.56,5.03,2.35,0.53,1.4,109.0,1.02,0,B,-4.0
개피떡(바람떡),빵 및 과자류,206.0,5.32,0.81,44.3,7.62,2.3,286.0,0.26,0,B,-3.0
건갈치조림,조림류,96.0,11.2,3.68,3.68,1.9,0.3,1051.0,1.0,0,D,5.0
건꼴뚜기조림,조림류,288.0,29.4,13.55,10.14,1.55,0.9,1038.0,1.96,0,D,4.0
건새우 미역국,국 및 탕류,27.25,3.8,1.0350000000000001,0.9475,0.18663958190931873,0.6,361.5,0.17,0,C,1.0
건새우볶음,볶음류,137.0,13.114999999999998,5.38,5.550000000000001,1.98,0.5,1004.5,0.8500000000000001,1,D,4.0
검정콩밥,밥류,130.66666666666666,3.033333333333333,0.6683333333333334,27.003333333333334,0.2933333333333333,1.1,1.0,0.14500000000000002,0,B,-2.0
겉절이,생채·무침류,57.5,2.1325,3.035,5.404999999999999,2.5625,2.95,456.75,0.42,5,A,-5.0
게국지,국 및 탕류,38.0,4.08,1.1,2.88,0.98,2.2,368.0,0.18,0,C,-1.0
게맛살튀김,튀김류,213.0,6.1,8.61,26.31,1.57,0.5,440.0,1.41,0,C,0.0
게살죽,죽 및 스프류,71.0,2.24,0.89,13.42,0.02,0.7,182.0,0.26,0,C,0.0
게장,젓갈류,99.5,12.245000000000001,2.8049999999999997,6.27,3.9299999999999997,0.9,758.5,0.44,0,C,1.0
게조림,조림류,57.0,11.549999999999999,0.495,0.895,0.385,0.1,410.0,0.12000000000000001,0,B,-2.0
겨자채,생채·무침류,124.0,6.3500000000000005,8.82,4.145,2.48,1.1,323.0,3.39,5,A,-5.0
견과,"두류, 견과 및 종실류",550.0,17.5,37.5,37.5,17.5,1.2,5.0,3.75,0,D,8.0
경단,빵 및 과자류,277.0,4.27,1.17,62.565,20.55,4.6,194.0,0.325,0,B,-3.0
계란 덮밥,밥류,154.0,4.677499999999999,4.0525,23.755,1.2750000000000001,0.85,135.0,1.075,0,B,-2.0
계란빵,빵 및 과자류,158.0,5.966666666666666,1.93,27.373333333333335,1.3566666666666667,0.9,192.33333333333334,0.6,0,B,-3.0
고구마,"곡류, 서류 제품",135.5,2.06,0.18,31.32,17.375,3.3,44.5,0.035,0,B,-2.0
고구마깻잎튀김,튀김류,169.0,2.6,4.0,29.95,4.94,2.0,354.0,0.72,0,C,-1.0
고구마맛탕,튀김류,160.0,0.75,4.0,31.45,11.22,1.5,10.0,0.64,0,C,0.0
고구마밥,밥류,139.0,2.3,0.3499999999999999,30.45,1.6000000000000003,1.0,2.0,0.10000000000000002,0,B,-2.0
고구마전,전·적 및 부침류,227.0,2.92,7.98,35.99,14.26,3.6,87.0,1.19,0,B,-3.0
고구마조림,조림류,167.0,2.5,0.5966666666666667,38.57666666666666,11.036666666666667,3.7999999999999994,842.0,0.12333333333333334,0,D,4.0
고구마줄기나물,나물·숙채류,39.0,1.2,2.09,3.93,0.39,2.3,158.0,0.2,5,A,-7.0
고구마튀김,튀김류,210.8,2.3,8.245999999999999,31.198,6.3,1.92,62.0,1.298,0,B,-3.0
고기만두,면 및 만두류,103.5,6.0,2.0275,14.457500000000001,0.1325,1.25,201.25,0.4325,0,B,-3.0
고들빼기김치,김치류,83.33333333333333,3.0,1.0866666666666667,15.323333333333332,4.736666666666667,4.866666666666666,994.6666666666666,0.13,5,C,-1.0
고등어구이,구이류,186.0,13.04,11.84,3.9,1.285612364439684,0.1,235.0,2.8049999999999997,0,B,-3.0
고등어조림,조림류,98.38461538461539,8.43923076923077,4.766153846153847,5.083076923076924,2.2800000000000002,1.3538461538461537,310.6923076923077,1.1723076923076925,0,B,-4.0
고등어찌개,찌개 및 전골류,38.0,3.5,1.69,2.02,0.9,0.5,193.0,0.43,0,C,-1.0
고등어찜,찜류,92.0,8.6,4.88,3.21,1.02,1.4,159.0,1.15,0,A,-6.0
고등어튀김,튀김류,126.0,6.2,9.68,2.29,0.08,0.1,262.0,1.91,0,B,-2.0
고디국(다슬기맑은국),국 및 탕류,17.0,1.3999999999999997,0.71,1.5766666666666669,0.23,0.9,96.0,0.07,0,C,-1.0
고사리나물,나물·숙채류,43.0,2.1500000000000004,3.31,2.825,0.255,2.05,522.0,0.545,5,B,-4.0
고사리나물무침,나물·숙채류,90.0,3.78,5.52,6.28,0.5,5.6,441.0,0.7,5,A,-9.0
고추잡채,볶음류,80.0,5.48,3.96,4.68,1.795,1.5,179.5,0.935,1,A,-5.0
고추장볶음,볶음류,335.6666666666667,9.186666666666667,18.313333333333333,37.12,15.966666666666667,3.5666666666666664,1612.0,4.903333333333333,1,D,6.0
고추장아찌,장아찌·절임류,124.0,2.39,0.63,31.49,11.38,4.8,2026.0,0.11,0,D,5.0
고추장아찌 무침,생채·무침류,62.0,1.5,0.9,13.91,4.8,3.1,697.0,0.15,5,B,-2.0
고추장찌개,찌개 및 전골류,52.5,4.225,1.7,5.5649999999999995,1.315,1.55,182.5,0.445,0,B,-2.0
고추전,전·적 및 부침류,208.5,10.305,13.02,13.525,1.155,4.75,143.0,2.8449999999999998,0,A,-9.0
고추조림,조림류,40.0,3.1,0.8,6.89,1.12,2.0,412.0,0.1,0,C,0.0
고추튀김,튀김류,203.75,6.025,9.625,22.35,1.1675,2.525,261.5,1.8050000000000002,0,B,-4.0
고춧가루 양념장,"장류, 양념류",140.0,5.9,7.19,14.39,1.95,4.9,1416.0,1.12,0,C,2.0
고춧잎나물,나물·숙채류,71.0,5.35,2.825,9.82,0.41500000000000004,3.15,289.5,0.475,5,A,-9.0
고춧잎나물무침,나물·숙채류,88.0,4.41,4.69,7.14,1.51,5.4,797.0,0.74,5,A,-5.0
곤드레나물밥,밥류,149.0,2.94,2.71,28.26,0.9341947531162431,2.9,26.0,0.26,0,B,-4.0
곤드레밥,밥류,116.6,2.178,0.946,24.857999999999997,0.156,3.7800000000000002,30.8,0.18,0,A,-5.0
곤약무침,생채·무침류,83.0,0.7,7.7,3.62,1.12,1.4,119.0,1.15,5,A,-6.0
곤약조림,조림류,37.0,0.95,1.725,6.180000000000001,1.7774999999999999,2.525,285.5,0.27,0,C,0.0
골뱅이무침,생채·무침류,92.33333333333333,8.497777777777777,1.1466666666666667,12.38888888888889,5.771111111111112,1.6666666666666665,402.77777777777777,0.17333333333333334,5,A,-8.0
곰치국,국 및 탕류,42.0,5.43,1.18,2.39,0.28,1.9,380.0,0.14,0,B,-2.0
곰탕,국 및 탕류,61.0,3.43,1.65,6.03,0.31,0.6,225.0,0.51,0,C,-1.0
곱창구이,구이류,184.0,14.89,11.73,4.71,1.11,2.1,1315.0,4.11,0,D,6.0
곱창볶음,볶음류,182.33333333333334,11.376666666666665,8.166666666666666,16.22,4.51,2.6,444.3333333333333,2.6166666666666667,1,B,-4.0
곱창전골,찌개 및 전골류,81.5,4.87,3.6849999999999996,6.615,0.925,2.0,308.5,1.045,0,B,-3.0
과ㆍ채주스,음료 및 차류,40.0,0.22,0.04,6.88,6.77,0.7,3.0,0.0,0,C,0.0
과일샐러드,생채·무침류,87.5,0.5775,5.369999999999999,10.2175,7.772499999999999,1.65,37.75,0.7975000000000001,5,A,-6.0
광어 매운탕,찌개 및 전골류,62.5,8.95,1.74,2.77,0.69,1.05,54.5,0.265,0,A,-6.0
국밥,밥류,75.0,3.45,2.28,10.38,0.05,1.1,181.0,0.6,0,B,-2.0
국수,면 및 만두류,59.0,2.2,0.99,10.98,0.94,0.8,326.0,0.2,0,C,1.0
국수전골,찌개 및 전골류,88.0,3.4,1.83,14.56,1.09,1.2,298.0,0.47,0,C,-1.0
군만두,면 및 만두류,219.0,8.5,9.25,25.22,0.44,5.3,237.0,2.67,0,A,-8.0
굴 국밥,밥류,63.0,1.6,0.32,12.79,0.46,0.5,144.0,0.07,0,C,-1.0
굴 두부찌개,찌개 및 전골류,21.0,2.2,0.66,1.48,0.44,0.5,98.0,0.1,0,C,-1.0
굴 미역국,국 및 탕류,16.0,1.9,0.47,1.9,0.12,1.2,382.0,0.09,0,C,1.0
굴국,국 및 탕류,20.0,2.1025,0.585,1.4649999999999999,0.14,0.39999999999999997,224.75,0.10250000000000001,0,C,0.0
굴무침,생채·무침류,41.0,3.3,1.23,4.46,1.64,0.9,310.0,0.21,5,A,-6.0
굴밥,밥류,122.0,4.3,1.95,21.44,0.66,1.0,126.0,0.36,0,B,-3.0
굴비구이,구이류,524.0,59.2,29.72,0.6,0.19778651760610522,0.0,549.0,6.55,0,E,15.0
굴전,전·적 및 부침류,195.0,10.6,10.5,13.98,1.02,0.6,326.0,2.04,0,B,-2.0
굴죽,죽 및 스프류,107.0,2.4,2.99,16.76,0.19,0.5,196.0,0.48,0,C,0.0
굴찜,찜류,142.0,11.3,4.04,15.7,7.17,2.4,923.0,0.61,0,C,2.0
귀리밥,밥류,162.0,3.9,0.87,34.54,0.09,1.6,0.0,0.16,0,B,-3.0
귤차,음료 및 차류,42.5,0.07,0.0,9.455,9.030000000000001,0.3,1.0,0.0,0,C,1.0
근대 된장국,국 및 탕류,12.0,0.9249999999999999,0.31,1.6625,0.3275,0.9,214.0,0.05,0,C,0.0
근대나물,나물·숙채류,53.0,2.5,2.86,5.445,0.485,2.8000000000000003,592.0,0.45,5,B,-4.0
기름장,"장류, 양념류",640.0,0.2,69.06,0.92,0.01,0.3,7518.0,10.06,0,E,29.0
기스면,면 및 만두류,61.0,3.78,1.07,8.98,0.05,0.7,276.0,0.21,0,C,0.0
기장밥,밥류,126.25,2.455,0.31875,27.38125,0.08625,0.6875,1.5,0.07750000000000001,0,C,-1.0
기타빵,빵 및 과자류,329.0,6.0,15.9,44.85,12.1,2.3,256.0,6.3,0,C,2.0
기타차,음료 및 차류,35.0,0.0,0.01,8.54,7.5600000000000005,0.3,2.0,0.0,0,C,0.0
기피편,빵 및 과자류,220.0,5.45,0.25,48.99,2.08,5.1,281.0,0.13,0,A,-6.0
김구이,구이류,470.0,20.4,30.2,29.0,0.2,24.0,4011.0,3.0,0,E,9.0
김국,국 및 탕류,13.5,0.9,0.27,2.3049999999999997,0.26,0.5,116.5,0.08499999999999999,0,C,0.0
김말이튀김,튀김류,132.0,1.1,5.42,19.56,0.02,0.6,183.0,0.87,0,C,1.0
김무침,생채·무침류,259.0,21.17,10.73,19.33,5.73,17.5,1011.0,1.53,5,A,-5.0
김밥,밥류,135.42857142857142,4.7448571428571436,3.5577142857142854,20.800857142857144,0.7014285714285714,1.5171428571428571,240.17142857142858,0.8571428571428572,0,B,-2.0
김부각,튀김류,415.0,14.9,18.8,55.06,0.81,11.2,342.0,2.86,0,B,-3.0
김치 고기만두,면 및 만두류,294.0,16.2,5.25,42.38666666666666,1.4400000000000002,3.4,552.0,1.26,0,B,-3.0
김치 돼지고기볶음,볶음류,113.0,8.1,6.61,4.26,2.27,2.0,294.0,2.44,1,A,-5.0
김치 된장국,국 및 탕류,15.0,1.1,0.38,1.97,0.71,1.1,239.0,0.06,0,C,0.0
김치 볶음밥,밥류,129.5,3.8,2.74,21.494999999999997,1.01,1.7,152.5,0.575,0,B,-3.0
김치 청국장찌개,찌개 및 전골류,29.5,2.6,0.81,3.12,0.7350000000000001,1.5,194.0,0.165,0,C,-1.0
김치 콩나물국,국 및 탕류,10.25,1.075,0.225,1.2725,0.39249999999999996,0.7750000000000001,210.75,0.045,0,C,1.0
김치국,국 및 탕류,12.0,0.9,0.41,1.7,0.49,0.9,190.0,0.07,0,C,0.0
김치만두,면 및 만두류,68.5,5.0,1.79,7.475,0.35,1.25,260.5,0.405,0,B,-3.0
김치볶음,볶음류,66.0,4.2,3.34,5.44,2.57,2.7,444.0,0.46,1,B,-3.0
김치순두부,찌개 및 전골류,38.6,4.37,1.534,1.6649999999999998,0.817,0.8099999999999999,172.0,0.331,0,B,-2.0
김치전,전·적 및 부침류,124.57142857142857,4.214285714285714,4.522857142857143,15.841428571428574,1.7999999999999996,1.8571428571428574,306.42857142857144,0.812857142857143,0,B,-2.0
김치전골,찌개 및 전골류,56.5,3.06,2.625,5.295,0.795,1.4500000000000002,185.5,0.45,0,C,-1.0
김치찌개,찌개 및 전골류,41.5,3.645,1.6749999999999998,2.495,0.94,1.4,245.5,0.425,0,B,-2.0
김치찜,찜류,71.85714285714286,6.155714285714285,3.4699999999999998,3.8285714285714287,1.487142857142857,1.4142857142857144,304.0,1.0957142857142856,0,B,-2.0
김튀김,튀김류,522.0,11.0,28.9,54.36,0.14,12.2,606.0,5.36,0,E,9.0
깍두기,김치류,32.0,1.3399999999999999,0.5133333333333333,5.7,2.3400000000000003,1.75,743.6666666666666,0.043333333333333335,5,C,1.0
깐쇼새우,튀김류,150.0,7.9,6.28,14.7,5.31,0.8,266.0,1.25,0,B,-3.0
깐풍기,튀김류,156.0,16.0,6.225,7.07,0.24,0.4,637.0,1.01,0,C,1.0
깐풍새우,튀김류,240.0,8.15,13.86,20.56,7.2,2.5,531.0,2.04,0,B,-2.0
깨죽,죽 및 스프류,64.0,1.71,1.99,9.91,0.45,1.2,145.0,0.35,0,B,-2.0
깨찰빵,빵 및 과자류,373.0,3.64,12.73,63.64,7.27,2.3,659.5,4.73,0,D,7.0
깻잎김치,김치류,55.2,3.132,1.466,8.504000000000001,2.79,3.9799999999999995,1400.0,0.22799999999999998,5,C,0.0
깻잎나물,나물·숙채류,47.0,2.7,1.91,6.0,0.65,3.1,335.0,0.32,5,A,-7.0
깻잎나물볶음,나물·숙채류,103.0,3.75,7.2,5.75,0.3,5.2,521.0,0.85,5,A,-8.0
깻잎장아찌,장아찌·절임류,65.0,3.7,0.72,12.9,5.28,3.9,520.0,0.15,0,B,-2.0
깻잎전,전·적 및 부침류,215.0,11.86,10.315000000000001,13.31,0.04,1.8,588.0,2.19,0,C,-1.0
깻잎찜,찜류,59.5,3.5,1.8450000000000002,8.165,1.4500000000000002,3.35,575.0,0.3,0,C,0.0
깻잎튀김,튀김류,206.66666666666666,5.933333333333334,11.756666666666666,18.406666666666666,0.09666666666666668,2.033333333333333,560.0,2.1666666666666665,0,C,1.0
껍질콩볶음,볶음류,98.0,3.3,5.08,9.35,2.53,1.2,207.0,0.78,1,B,-3.0
꼬리곰탕,국 및 탕류,67.0,3.9,4.11,2.96,0.23,0.2,182.0,1.17,0,C,-1.0
꼬막무침,찜류,107.0,8.34,4.72,7.69,4.28,1.8,516.0,0.64,0,B,-3.0
꼬막찜,찜류,104.5,12.665,2.205,6.355,0.825,2.3,514.5,0.41,0,B,-3.0
꼬치구이,구이류,122.0,23.4,2.29,1.33,0.97,0.1,116.0,0.97,0,A,-5.0
꼬치구치,전·적 및 부침류,94.0,16.43,1.59,3.53,0.26366594037688,0.7,259.0,0.17,0,B,-4.0
꽁치구이,구이류,196.0,21.64,10.1,2.18,0.7186243473021824,0.1,279.0,1.62,0,B,-3.0
꽁치조림,조림류,85.5,9.695,2.615,5.25,2.055,1.35,356.0,0.5549999999999999,0,B,-4.0
꽁치찌개,찌개 및 전골류,89.0,7.1,5.185,3.465,1.52,2.3,372.0,1.1099999999999999,0,B,-3.0
꽁치튀김,튀김류,105.0,5.3,7.84,2.4000000000000004,0.21353429237043492,0.1,222.0,1.205,0,B,-2.0
꽃게 매운탕,찌개 및 전골류,31.0,5.7,0.27,1.3,0.59,0.2,169.0,0.06,0,B,-3.0
꽃게장,젓갈류,85.66666666666667,9.983333333333333,1.0066666666666666,9.436666666666666,5.663333333333334,3.3000000000000003,762.3333333333334,0.22333333333333336,0,C,-1.0
꽃게찜,찜류,52.0,5.9,1.33,5.1,0.91,1.8,217.0,0.21,0,B,-4.0
꽃게콩나물찜,찜류,52.0,5.86,1.34,5.1,0.91,1.8,209.0,0.21,0,B,-4.0
꽃게탕,찌개 및 전골류,23.0,2.9233333333333333,0.4033333333333333,1.9599999999999997,0.8366666666666666,0.7333333333333334,245.33333333333334,0.06,0,C,0.0
꽈리고추 오징어조림,조림류,135.0,14.3,5.67,6.39,3.45,1.1,388.0,0.98,0,B,-3.0
꽈리고추볶음,볶음류,112.0,7.05,4.77,8.754999999999999,2.11,1.45,485.0,0.8,1,B,-2.0
꽈리고추조림,조림류,57.0,7.1,1.21,4.7,1.24,1.2,460.0,0.28,0,C,-1.0
꽈리고추찜,찜류,41.0,1.48,0.76,7.51,0.89,1.5,155.0,0.13,0,C,-1.0
꿀떡,빵 및 과자류,228.0,3.74,1.73,49.48,0.29,0.8,275.0,0.3,0,C,0.0
꿩불고기,구이류,74.0,6.7,1.7,7.94,3.38,2.0,253.0,0.38,0,A,-5.0
나박김치,김치류,10.0,0.46,0.38,1.15,0.34,0.8,377.0,0.02,5,B,-2.0
나베,찌개 및 전골류,170.0,5.41,9.52,15.71,3.53,0.8,413.0,1.46,0,C,0.0
나폴리탄 스파게티,면 및 만두류,116.0,3.6,1.38,22.5,3.81,1.6,206.0,0.29,0,B,-2.0
낙지 덮밥,밥류,92.0,4.033333333333334,1.2466666666666666,15.88,2.1533333333333338,1.2,159.66666666666666,0.21666666666666667,0,B,-3.0
낙지 비빔밥,밥류,88.0,4.3,1.31,14.72,1.25,1.0,176.0,0.24,0,B,-3.0
낙지 삼겹살 볶음,볶음류,151.0,9.1,10.55,3.73,1.88,0.6,341.0,4.07,1,C,-1.0
낙지무침,생채·무침류,59.0,9.6,0.37,4.5,1.53,1.3,452.0,0.05,5,A,-7.0
낙지볶음,볶음류,91.0,6.9,2.54,8.21,4.45,1.6,537.0,0.38,1,B,-2.0
낙지전골,찌개 및 전골류,51.0,5.47,1.14,3.72,0.96,1.5,484.0,0.33,0,C,0.0
낙지찜,찜류,74.0,5.47,4.31,3.81,0.89,1.2,217.0,0.67,0,B,-3.0
낙지탕,국 및 탕류,31.0,4.9,0.53,1.73,0.32,0.6,284.0,0.07,0,C,-1.0
낙지탕(맑은탕),국 및 탕류,16.0,3.0,0.16,0.8,0.26,0.3,142.0,0.02,0,C,-1.0
난자완스,튀김류,188.33333333333334,8.836666666666668,12.383333333333333,10.03,0.6633333333333332,1.2666666666666666,355.0,4.003333333333333,0,C,-1.0
내장전골,찌개 및 전골류,58.0,5.41,2.88,2.89,0.72,1.1,128.0,0.84,0,B,-4.0
내장탕,국 및 탕류,52.0,4.01,3.25,1.635,0.26,1.2999999999999998,256.5,1.13,0,B,-2.0
냉국,국 및 탕류,21.5,0.28,0.41000000000000003,4.18,2.59,0.55,237.5,0.01,0,C,1.0
냉면,면 및 만두류,96.0,3.43,0.72,13.35,3.39,1.2,197.0,0.21,0,B,-2.0
냉이 된장국,국 및 탕류,16.5,1.525,0.4175,2.0025,0.4675,1.025,210.0,0.07,0,C,0.0
냉이나물,나물·숙채류,72.0,3.71,1.9649999999999999,10.57,5.8149999999999995,4.45,450.0,0.31,5,A,-7.0
냉이초나물,나물·숙채류,77.0,4.2,2.47,12.32,2.92,4.7,261.0,0.41,5,A,-11.0
냉채,생채·무침류,75.5,8.605,1.44,6.965,6.199999999999999,1.7,245.0,0.35,5,A,-10.0
넙치(광어)회덮밥,밥류,77.0,4.27,1.06,12.64,1.92,0.8,85.0,0.16,0,B,-2.0
넙치구이,구이류,116.0,13.6,6.33,0.03,0.00988932588030526,0.0,615.0,0.91,0,C,0.0
노각무침,생채·무침류,56.0,1.73,1.2,9.53,4.58,2.3,545.0,0.13,5,B,-3.0
녹두빈대떡,전·적 및 부침류,175.5,9.2,5.66,21.165,1.47,2.45,293.0,1.08,0,A,-5.0
녹두전,전·적 및 부침류,92.0,5.0,4.223333333333333,8.41,0.18333333333333335,3.233333333333333,22.666666666666668,0.7266666666666666,0,A,-6.0
누룽지,밥류,78.0,1.4100000000000001,0.08,17.115000000000002,0.695,0.75,7.0,0.03,0,C,0.0
느타리버섯 구이,구이류,60.0,2.1,4.44,5.75,1.53,3.0,372.0,0.67,0,C,-1.0
느타리버섯볶음,볶음류,46.0,1.62,3.1,4.15,1.34,1.9,198.0,0.42,1,B,-3.0
느타리버섯튀김,튀김류,212.0,5.933333333333334,12.72,17.94666666666667,0.3133333333333334,1.2333333333333334,556.6666666666666,2.31,0,C,2.0
다슬기 된장국,국 및 탕류,22.666666666666668,2.1,0.6766666666666667,2.56,0.42,1.2,130.66666666666666,0.08,0,B,-2.0
다시마무침,생채·무침류,57.25,2.9675,2.8175,6.9350000000000005,0.7224999999999999,4.074999999999999,1069.75,0.455,5,C,0.0
다시마조림,조림류,60.5,3.1,3.37,6.99,0.965,3.4,509.5,0.515,0,C,0.0
다시마튀각,튀김류,246.0,1.4,23.61,20.02,11.82,6.8,589.0,3.48,0,C,3.0
다식,빵 및 과자류,369.0,8.3,4.48,73.97,26.65,8.8,13.0,0.89,0,B,-4.0
다쿠아즈,빵 및 과자류,447.0,8.33,26.65,43.39,38.13,3.0,51.0,12.93,0,E,15.0
단무지,장아찌·절임류,13.0,0.33,0.2,2.4,0.47,1.3,552.0,0.03,0,D,4.0
단무지무침,생채·무침류,32.8,0.828,1.378,4.4719999999999995,1.4600000000000002,2.72,599.2,0.21200000000000002,5,B,-3.0
단호박 샐러드,생채·무침류,125.0,1.2,9.28,10.27,3.45,2.4,84.0,1.36,5,A,-7.0
